pincode,city,koo,sta,state,ko,ui,cou,lt,lon,ui
131571,Chitradurga,4026,KA,Karnataka,101,IN,India,14.20000000,76.50000000,Q165264
131616,Closepet,4026,KA,Karnataka,101,IN,India,12.72181000,77.28149000,Q13371953
131624,Coondapoor,4026,KA,Karnataka,101,IN,India,13.63126000,74.69020000,Q3440760
131644,"Dakshina Kannada",4026,KA,Karnataka,101,IN,India,12.84000000,75.29000000,Q950571
131652,Dandeli,4026,KA,Karnataka,101,IN,India,15.26667000,74.61667000,Q721378
131670,Davanagere,4026,KA,Karnataka,101,IN,India,14.43000000,75.90000000,Q1173042
131701,Devanhalli,4026,KA,Karnataka,101,IN,India,13.24655000,77.71183000,Q2087756
131729,Dharwad,4026,KA,Karnataka,101,IN,India,15.37000000,75.14000000,Q1790904
131780,"Dod Ballapur",4026,KA,Karnataka,101,IN,India,13.29452000,77.53777000,Q1264006
131879,"French Rocks",4026,KA,Karnataka,101,IN,India,12.50094000,76.67416000,Q2449488
131884,Gadag,4026,KA,Karnataka,101,IN,India,15.49835000,75.65187000,Q1452991
131885,Gadag-Betageri,4026,KA,Karnataka,101,IN,India,15.41670000,75.61670000,Q1452991
131893,Gajendragarh,4026,KA,Karnataka,101,IN,India,15.73628000,75.96976000,Q1525274
131911,Gangawati,4026,KA,Karnataka,101,IN,India,15.43130000,76.52933000,Q1656906
131904,Gangolli,4026,KA,Karnataka,101,IN,India,13.65024000,74.67072000,Q5521176
131970,Gokak,4026,KA,Karnataka,101,IN,India,16.16901000,74.82393000,Q1707176
131971,Gokarna,4026,KA,Karnataka,101,IN,India,14.55000000,74.31667000,Q1025271
131995,Goribidnur,4026,KA,Karnataka,101,IN,India,13.61072000,77.51738000,Q3773513
131996,Gorur,4026,KA,Karnataka,101,IN,India,12.82297000,76.06463000,Q3773513
132007,Gubbi,4026,KA,Karnataka,101,IN,India,13.31216000,76.94102000,Q559413
132009,Gudibanda,4026,KA,Karnataka,101,IN,India,13.67099000,77.70414000,Q1708408
132017,Guledagudda,4026,KA,Karnataka,101,IN,India,16.05025000,75.78997000,Q2641873
132025,Gundlupēt,4026,KA,Karnataka,101,IN,India,11.81004000,76.69027000,Q1708600
132034,Gurmatkal,4026,KA,Karnataka,101,IN,India,16.86773000,77.39088000,Q1706530
132053,Hadagalli,4026,KA,Karnataka,101,IN,India,15.02048000,75.93185000,Q1708134
132059,Haliyal,4026,KA,Karnataka,101,IN,India,15.32864000,74.75638000,Q1707839
132061,Hampi,4026,KA,Karnataka,101,IN,India,15.33520000,76.46030000,Q1707007
132140,Hangal,4026,KA,Karnataka,101,IN,India,14.76465000,75.12460000,Q1707624
132076,Harihar,4026,KA,Karnataka,101,IN,India,14.51288000,75.80716000,Q1708108
132079,Harpanahalli,4026,KA,Karnataka,101,IN,India,14.78766000,75.98863000,Q1707612
132086,Hassan,4026,KA,Karnataka,101,IN,India,12.95000000,76.08333000,Q956732
132089,Haveri,4026,KA,Karnataka,101,IN,India,14.73732000,75.41062000,Q765481
132093,Heggadadevankote,4026,KA,Karnataka,101,IN,India,12.08809000,76.32957000,Q1707117
132103,Hirekerur,4026,KA,Karnataka,101,IN,India,14.45506000,75.39520000,Q1706912
132104,Hiriyur,4026,KA,Karnataka,101,IN,India,13.94455000,76.61723000,Q1708067
132111,Holalkere,4026,KA,Karnataka,101,IN,India,14.04295000,76.18496000,Q1122103
132112,"Hole Narsipur",4026,KA,Karnataka,101,IN,India,12.78635000,76.24331000,Q1122103
132113,Homnabad,4026,KA,Karnataka,101,IN,India,17.77074000,77.12519000,Q1708205
132115,Honavar,4026,KA,Karnataka,101,IN,India,14.28088000,74.44497000,Q1708098
132114,Honnali,4026,KA,Karnataka,101,IN,India,14.23976000,75.64507000,Q1708205
132117,Hosanagara,4026,KA,Karnataka,101,IN,India,13.91387000,75.06503000,Q1706414
132118,Hosangadi,4026,KA,Karnataka,101,IN,India,13.69756000,74.95427000,Q1706414
132119,Hosdurga,4026,KA,Karnataka,101,IN,India,13.79631000,76.28408000,Q1708080
132123,Hoskote,4026,KA,Karnataka,101,IN,India,13.07070000,77.79814000,Q1708186
132124,Hospet,4026,KA,Karnataka,101,IN,India,15.26954000,76.38710000,Q33414
132127,Hubballi,4026,KA,Karnataka,101,IN,India,15.34776000,75.13378000,Q33412
132128,Hukeri,4026,KA,Karnataka,101,IN,India,16.23082000,74.60244000,Q1755404
132129,Hungund,4026,KA,Karnataka,101,IN,India,16.06213000,76.05860000,Q46643
132130,Hunsur,4026,KA,Karnataka,101,IN,India,12.30359000,76.29275000,Q1755397
132160,Ilkal,4026,KA,Karnataka,101,IN,India,15.95923000,76.11351000,Q2282329
132165,Indi,4026,KA,Karnataka,101,IN,India,17.17735000,75.95260000,Q1629848
132182,Jagalur,4026,KA,Karnataka,101,IN,India,14.51957000,76.33915000,Q2010464
132227,Jamkhandi,4026,KA,Karnataka,101,IN,India,16.50461000,75.29146000,Q2018128
132263,Jevargi,4026,KA,Karnataka,101,IN,India,17.01394000,76.77317000,Q581554
132330,Kadur,4026,KA,Karnataka,101,IN,India,13.55285000,76.01164000,Q2351757
132016,Kalaburgi,4026,KA,Karnataka,101,IN,India,17.16667000,77.08333000,Q2641873
132351,Kalghatgi,4026,KA,Karnataka,101,IN,India,15.18315000,74.97099000,Q2452207
132365,Kampli,4026,KA,Karnataka,101,IN,India,15.40626000,76.60013000,Q2316852
132706,Kankanhalli,4026,KA,Karnataka,101,IN,India,12.54654000,77.42005000,Q861954
132719,Karkala,4026,KA,Karnataka,101,IN,India,13.21428000,74.99234000,Q2284508
132411,Karwar,4026,KA,Karnataka,101,IN,India,14.81361000,74.12972000,Q2727978
132431,Kavalur,4026,KA,Karnataka,101,IN,India,15.28829000,75.94330000,Q6379072
132445,Kerur,4026,KA,Karnataka,101,IN,India,16.01384000,75.54631000,Q2135572
132516,Khanapur,4026,KA,Karnataka,101,IN,India,15.63969000,74.50847000,Q2120803
132537,Kodagu,4026,KA,Karnataka,101,IN,India,12.41667000,75.75000000,Q1553185
132541,Kodigenahalli,4026,KA,Karnataka,101,IN,India,13.72136000,77.38629000,Q2234072
132542,Kodlipet,4026,KA,Karnataka,101,IN,India,12.80087000,75.88662000,Q2234072
132553,Kolar,4026,KA,Karnataka,101,IN,India,13.13000000,78.23000000,Q2509866
132559,Kollegal,4026,KA,Karnataka,101,IN,India,12.15449000,77.11051000,Q2238928
132563,Konanur,4026,KA,Karnataka,101,IN,India,12.63016000,76.05037000,Q1930255
132569,Konnur,4026,KA,Karnataka,101,IN,India,16.20138000,74.74886000,Q2238933
132573,Koppa,4026,KA,Karnataka,101,IN,India,13.53044000,75.36329000,Q738998
132574,Koppal,4026,KA,Karnataka,101,IN,India,15.50000000,76.20000000,Q956387
132579,Koratagere,4026,KA,Karnataka,101,IN,India,13.52200000,77.23730000,Q2237163
132610,Kotturu,4026,KA,Karnataka,101,IN,India,14.82442000,76.22005000,Q2475108
132623,Krishnarajpet,4026,KA,Karnataka,101,IN,India,12.66621000,76.48770000,Q15183
132628,Kudachi,4026,KA,Karnataka,101,IN,India,16.62784000,74.85408000,Q2235245
132736,Kudligi,4026,KA,Karnataka,101,IN,India,14.90500000,76.38527000,Q794818
132642,Kumsi,4026,KA,Karnataka,101,IN,India,14.05455000,75.39992000,Q2234421
132643,Kumta,4026,KA,Karnataka,101,IN,India,14.42853000,74.41890000,Q2238911
132646,Kundgol,4026,KA,Karnataka,101,IN,India,15.25612000,75.24735000,Q2240854
132648,Kunigal,4026,KA,Karnataka,101,IN,India,13.02319000,77.02518000,Q255432
132658,Kurgunta,4026,KA,Karnataka,101,IN,India,17.19321000,77.35772000,Q720834
132668,Kushalnagar,4026,KA,Karnataka,101,IN,India,12.45795000,75.95904000,Q254885
132666,Kushtagi,4026,KA,Karnataka,101,IN,India,15.75623000,76.19112000,Q2230846
132752,Lakshmeshwar,4026,KA,Karnataka,101,IN,India,15.12689000,75.46935000,Q2237516
132765,Lingsugur,4026,KA,Karnataka,101,IN,India,16.15876000,76.52174000,Q46641
132774,Londa,4026,KA,Karnataka,101,IN,India,15.46907000,74.51906000,Q13770162
132809,Maddagiri,4026,KA,Karnataka,101,IN,India,13.66035000,77.21239000,Q2238951
132810,Maddur,4026,KA,Karnataka,101,IN,India,12.58283000,77.04294000,Q591656
132817,Madikeri,4026,KA,Karnataka,101,IN,India,12.42602000,75.73820000,Q1883345
133060,Magadi,4026,KA,Karnataka,101,IN,India,12.95706000,77.22374000,Q3420577
132847,Mahalingpur,4026,KA,Karnataka,101,IN,India,16.38880000,75.10873000,Q2237479
132868,Malavalli,4026,KA,Karnataka,101,IN,India,12.38556000,77.06045000,Q1030918
132877,Malpe,4026,KA,Karnataka,101,IN,India,13.34962000,74.70394000,Q745078
133071,Malur,4026,KA,Karnataka,101,IN,India,13.00322000,77.93798000,Q775609
132898,Mandya,4026,KA,Karnataka,101,IN,India,12.52230000,76.89746000,Q1006277
132905,Mangaluru,4026,KA,Karnataka,101,IN,India,12.91723000,74.85603000,Q127041
132912,Manipal,4026,KA,Karnataka,101,IN,India,13.35000000,74.78333000,Q2453339
133083,Manvi,4026,KA,Karnataka,101,IN,India,15.99126000,77.05034000,Q2451070
133093,Mayakonda,4026,KA,Karnataka,101,IN,India,14.28894000,76.08305000,Q1155053
132964,Melukote,4026,KA,Karnataka,101,IN,India,12.66258000,76.64861000,Q2667680
133098,Mudbidri,4026,KA,Karnataka,101,IN,India,13.06653000,74.99525000,Q1949058
133008,Muddebihal,4026,KA,Karnataka,101,IN,India,16.33782000,76.13173000,Q12447218
133009,Mudgal,4026,KA,Karnataka,101,IN,India,16.01191000,76.44203000,Q2451106
133010,Mudgere,4026,KA,Karnataka,101,IN,India,13.13353000,75.64160000,Q2552562
133011,Mudhol,4026,KA,Karnataka,101,IN,India,16.33354000,75.28305000,Q1514203
133020,Mulbagal,4026,KA,Karnataka,101,IN,India,13.16352000,78.39346000,Q2558254
133021,Mulgund,4026,KA,Karnataka,101,IN,India,15.28070000,75.52132000,Q2552545
133101,Mulki,4026,KA,Karnataka,101,IN,India,13.09101000,74.79353000,Q2558126
133026,Mundargi,4026,KA,Karnataka,101,IN,India,15.20677000,75.88390000,Q2341660
133027,Mundgod,4026,KA,Karnataka,101,IN,India,14.97144000,75.03658000,Q2282297
133033,Munirabad,4026,KA,Karnataka,101,IN,India,15.30928000,76.33830000,Q2738447
133041,Murudeshwara,4026,KA,Karnataka,101,IN,India,14.09430000,74.48450000,Q2445448
133053,Mysuru,4026,KA,Karnataka,101,IN,India,12.23000000,76.42000000,Q591781
133254,Nagamangala,4026,KA,Karnataka,101,IN,India,12.81939000,76.75456000,Q2475066
133151,Nanjangud,4026,KA,Karnataka,101,IN,India,12.11764000,76.68397000,Q2542321
133159,Narasimharajapura,4026,KA,Karnataka,101,IN,India,13.61075000,75.51200000,Q2475130
133164,Naregal,4026,KA,Karnataka,101,IN,India,15.57316000,75.80805000,Q2552530
133167,Nargund,4026,KA,Karnataka,101,IN,India,15.72299000,75.38666000,Q1109422
133184,Navalgund,4026,KA,Karnataka,101,IN,India,15.55877000,75.35305000,Q2475087
133204,Nelamangala,4026,KA,Karnataka,101,IN,India,13.09978000,77.39364000,Q2340194
133249,Nyamti,4026,KA,Karnataka,101,IN,India,14.14869000,75.57641000,Q2738436
133541,Pangala,4026,KA,Karnataka,101,IN,India,13.25000000,74.75000000,Q7130519
133560,Pavugada,4026,KA,Karnataka,101,IN,India,14.09953000,77.28018000,Q2475098
133458,Piriyapatna,4026,KA,Karnataka,101,IN,India,12.33497000,76.10073000,Q2718126
133474,Ponnampet,4026,KA,Karnataka,101,IN,India,12.14473000,75.94514000,Q7227904
133518,Puttur,4026,KA,Karnataka,101,IN,India,12.75975000,75.20169000,Q1089504
133577,Rabkavi,4026,KA,Karnataka,101,IN,India,16.47567000,75.11060000,Q63066
133586,Raichur,4026,KA,Karnataka,101,IN,India,16.16000000,76.91000000,Q1430830
133598,Ramanagara,4026,KA,Karnataka,101,IN,India,12.65000000,77.35000000,Q427679
133719,Ranibennur,4026,KA,Karnataka,101,IN,India,14.62239000,75.62951000,Q2737504
133731,Raybag,4026,KA,Karnataka,101,IN,India,16.49178000,74.77391000,Q2349951
133642,Robertsonpet,4026,KA,Karnataka,101,IN,India,12.95629000,78.27539000,Q2557879
133649,Ron,4026,KA,Karnataka,101,IN,India,15.69935000,75.73408000,Q2624337
133743,Sadalgi,4026,KA,Karnataka,101,IN,India,16.55870000,74.53211000,Q385985
134060,Sagar,4026,KA,Karnataka,101,IN,India,14.16498000,75.02901000,Q1925358
133760,Sakleshpur,4026,KA,Karnataka,101,IN,India,12.94119000,75.78467000,Q2475072
133779,Sandur,4026,KA,Karnataka,101,IN,India,15.08613000,76.54692000,Q1698292
133788,Sanivarsante,4026,KA,Karnataka,101,IN,India,12.72824000,75.88669000,Q614055
133789,Sankeshwar,4026,KA,Karnataka,101,IN,India,16.25649000,74.48195000,Q721843
133806,Sargur,4026,KA,Karnataka,101,IN,India,11.99971000,76.39611000,Q7423978
133827,Saundatti,4026,KA,Karnataka,101,IN,India,15.76615000,75.11778000,Q2282286
133830,Savanur,4026,KA,Karnataka,101,IN,India,14.97335000,75.33724000,Q1026882
133846,Seram,4026,KA,Karnataka,101,IN,India,17.17859000,77.28998000,Q2552553
133907,Shahabad,4026,KA,Karnataka,101,IN,India,17.13070000,76.94361000,Q2738743
133898,Shahpur,4026,KA,Karnataka,101,IN,India,16.69605000,76.84220000,Q3958999
133866,Shiggaon,4026,KA,Karnataka,101,IN,India,14.99053000,75.22499000,Q2717652
133868,Shikarpur,4026,KA,Karnataka,101,IN,India,14.26980000,75.35643000,Q2717915
133872,Shimoga,4026,KA,Karnataka,101,IN,India,14.05000000,75.16000000,Q2981389
133876,Shirhatti,4026,KA,Karnataka,101,IN,India,15.23352000,75.57996000,Q2571876
133884,Shorapur,4026,KA,Karnataka,101,IN,India,16.52100000,76.75738000,Q2449498
133887,Shrirangapattana,4026,KA,Karnataka,101,IN,India,12.42264000,76.68439000,Q2566494
133920,Siddapur,4026,KA,Karnataka,101,IN,India,14.34322000,74.89400000,Q2571834
133924,Sidlaghatta,4026,KA,Karnataka,101,IN,India,13.38896000,77.86444000,Q2733455
133941,Sindgi,4026,KA,Karnataka,101,IN,India,16.91883000,76.23368000,Q46566
133942,Sindhnur,4026,KA,Karnataka,101,IN,India,15.76983000,76.75581000,Q2571844
134087,Sira,4026,KA,Karnataka,101,IN,India,13.74155000,76.90430000,Q33334
133962,Sirsi,4026,KA,Karnataka,101,IN,India,14.62072000,74.83554000,Q959109
133967,Siruguppa,4026,KA,Karnataka,101,IN,India,15.63000000,76.89217000,Q2717329
133989,Someshwar,4026,KA,Karnataka,101,IN,India,13.49112000,75.06646000,Q607071
133991,Somvarpet,4026,KA,Karnataka,101,IN,India,12.59698000,75.84957000,Q2738785
134001,Sorab,4026,KA,Karnataka,101,IN,India,14.38144000,75.09183000,Q2738723
134024,"Sravana Belgola",4026,KA,Karnataka,101,IN,India,12.85737000,76.48886000,Q1026193
134021,Sringeri,4026,KA,Karnataka,101,IN,India,13.41698000,75.25271000,Q170115
134029,Srinivaspur,4026,KA,Karnataka,101,IN,India,13.33914000,78.21175000,Q2552087
134042,Sulya,4026,KA,Karnataka,101,IN,India,12.56100000,75.38741000,Q2571896
134047,Suntikoppa,4026,KA,Karnataka,101,IN,India,12.45594000,75.82970000,Q7639941
134234,Talikota,4026,KA,Karnataka,101,IN,India,16.47311000,76.31085000,Q1026891
134116,Tarikere,4026,KA,Karnataka,101,IN,India,13.70954000,75.81382000,Q2552592
134125,Tekkalakote,4026,KA,Karnataka,101,IN,India,15.53444000,76.87703000,Q429171
134133,Terdal,4026,KA,Karnataka,101,IN,India,16.49379000,75.04667000,Q2552503
134176,Tiptur,4026,KA,Karnataka,101,IN,India,13.25630000,76.47768000,Q2475078
134247,Tirthahalli,4026,KA,Karnataka,101,IN,India,13.68835000,75.24548000,Q2350142
134182,"Tirumakudal Narsipur",4026,KA,Karnataka,101,IN,India,12.21207000,76.90180000,Q2248455
134219,Tumakuru,4026,KA,Karnataka,101,IN,India,13.50000000,77.00000000,Q1301635
134225,Turuvekere,4026,KA,Karnataka,101,IN,India,13.16374000,76.66641000,Q2738731
134260,Udupi,4026,KA,Karnataka,101,IN,India,13.50000000,74.87000000,Q1483337
134268,Ullal,4026,KA,Karnataka,101,IN,India,12.80569000,74.86058000,Q2738747
134300,"Uttar Kannada",4026,KA,Karnataka,101,IN,India,14.88333000,74.58333000,Q579205
134307,Vadigenhalli,4026,KA,Karnataka,101,IN,India,13.29724000,77.80184000,Q2449175
58031,Vijayapura,4026,KA,Karnataka,101,IN,India,16.82442000,75.71537000,Q3636023
134386,Virarajendrapet,4026,KA,Karnataka,101,IN,India,12.19644000,75.80512000,Q2541738
134414,Wadi,4026,KA,Karnataka,101,IN,India,17.05183000,76.99048000,Q2247593
134420,Yadgir,4026,KA,Karnataka,101,IN,India,16.73000000,76.94000000,Q1786949
134429,Yelahanka,4026,KA,Karnataka,101,IN,India,13.10073000,77.59632000,Q720231
134430,Yelandur,4026,KA,Karnataka,101,IN,India,12.04629000,77.03034000,Q2475035
134431,Yelbarga,4026,KA,Karnataka,101,IN,India,15.61545000,76.01184000,Q2552616
134433,Yellapur,4026,KA,Karnataka,101,IN,India,14.96370000,74.70929000,Q2340055
57596,Adur,4028,KL,Kerala,101,IN,India,9.15595000,76.73192000,Q490941
57637,Alappuzha,4028,KL,Kerala,101,IN,India,9.49004000,76.32640000,Q585026
57647,Aluva,4028,KL,Kerala,101,IN,India,10.10764000,76.35158000,Q588793
57650,Alwaye,4028,KL,Kerala,101,IN,India,10.10649000,76.35484000,Q449690
57703,Angamali,4028,KL,Kerala,101,IN,India,10.19055000,76.38789000,Q588701
57738,Aroor,4028,KL,Kerala,101,IN,India,9.86940000,76.30498000,Q588767
57742,Arukutti,4028,KL,Kerala,101,IN,India,9.86667000,76.35000000,Q588587
57762,Attingal,4028,KL,Kerala,101,IN,India,8.69609000,76.81507000,Q534444
57772,Avanoor,4028,KL,Kerala,101,IN,India,10.60826000,76.17620000,Q3430115
57778,Azhikkal,4028,KL,Kerala,101,IN,India,11.91524000,75.34761000,Q526757
57786,Badagara,4028,KL,Kerala,101,IN,India,11.59776000,75.58142000,Q2283340
57945,Beypore,4028,KL,Kerala,101,IN,India,11.17151000,75.80611000,Q759539
58195,Changanacheri,4028,KL,Kerala,101,IN,India,9.44203000,76.53604000,Q721388
131609,Chēlakara,4028,KL,Kerala,101,IN,India,10.69289000,76.34387000,Q532883
131516,Chengannur,4028,KL,Kerala,101,IN,India,9.31575000,76.61513000,Q888384
131519,Cherpulassery,4028,KL,Kerala,101,IN,India,10.87655000,76.30932000,Q888377
131521,Cherthala,4028,KL,Kerala,101,IN,India,9.68444000,76.33558000,Q888665
131524,Chetwayi,4028,KL,Kerala,101,IN,India,10.52885000,76.04793000,Q888436
131576,Chittur,4028,KL,Kerala,101,IN,India,10.69967000,76.74710000,Q2568293
131617,Cochin,4028,KL,Kerala,101,IN,India,9.93988000,76.26022000,Q1800
131724,Dharmadam,4028,KL,Kerala,101,IN,India,11.77538000,75.46459000,Q1265354
131829,Edakkulam,4028,KL,Kerala,101,IN,India,10.61020000,76.18352000,Q1945304
131835,Elur,4028,KL,Kerala,101,IN,India,10.06667000,76.28333000,Q1525566
131844,Erattupetta,4028,KL,Kerala,101,IN,India,9.68747000,76.77891000,Q2475592
131840,Ernakulam,4028,KL,Kerala,101,IN,India,10.00000000,76.50000000,Q1525157
131874,Ferokh,4028,KL,Kerala,101,IN,India,11.17989000,75.84141000,Q1525568
132038,Guruvayur,4028,KL,Kerala,101,IN,India,10.59430000,76.04110000,Q1706501
132154,Idukki,4028,KL,Kerala,101,IN,India,10.00000000,77.00000000,Q301821
132170,Iringal,4028,KL,Kerala,101,IN,India,11.55929000,75.61663000,Q1753737
132171,Irinjalakuda,4028,KL,Kerala,101,IN,India,10.34238000,76.21124000,Q1754141
132323,Kadakkavoor,4028,KL,Kerala,101,IN,India,8.67921000,76.76714000,Q2441584
132344,Kalamassery,4028,KL,Kerala,101,IN,India,10.06140000,76.32631000,Q2475675
132350,Kalavoor,4028,KL,Kerala,101,IN,India,9.57046000,76.32756000,Q3530107
132356,Kalpatta,4028,KL,Kerala,101,IN,India,11.60871000,76.08343000,Q911025
132707,Kannangad,4028,KL,Kerala,101,IN,India,12.30814000,75.10632000,Q720627
132379,Kannavam,4028,KL,Kerala,101,IN,India,11.84450000,75.66266000,Q6364007
132383,Kannur,4028,KL,Kerala,101,IN,India,12.16667000,75.33333000,Q2980652
132720,Kasaragod,4028,KL,Kerala,101,IN,India,12.49838000,74.98959000,Q317217
132721,"Kasaragod District",4028,KL,Kerala,101,IN,India,12.49246000,74.99062000,Q1419703
132428,Kattanam,4028,KL,Kerala,101,IN,India,9.17614000,76.56325000,Q2668323
132731,Kayankulam,4028,KL,Kerala,101,IN,India,9.18173000,76.50093000,Q672672
132536,"Kizhake Chalakudi",4028,KL,Kerala,101,IN,India,10.30067000,76.33763000,Q3815660
132545,Kodungallur,4028,KL,Kerala,101,IN,India,10.23263000,76.19513000,Q1006282
132558,Kollam,4028,KL,Kerala,101,IN,India,8.88113000,76.58469000,Q321475
132595,Kotamangalam,4028,KL,Kerala,101,IN,India,10.06435000,76.62843000,Q279106
132609,Kottayam,4028,KL,Kerala,101,IN,India,9.66667000,76.66667000,Q1353354
132614,Kovalam,4028,KL,Kerala,101,IN,India,8.36667000,76.99667000,Q1785641
132619,Kozhikode,4028,KL,Kerala,101,IN,India,11.50000000,76.00000000,Q1142979
132639,Kumbalam,4028,KL,Kerala,101,IN,India,9.90630000,76.31127000,Q913399
132649,Kunnamangalam,4028,KL,Kerala,101,IN,India,11.30459000,75.87772000,Q255432
132650,Kunnamkulam,4028,KL,Kerala,101,IN,India,10.64667000,76.06695000,Q2234522
132652,Kunnumma,4028,KL,Kerala,101,IN,India,9.35672000,76.41343000,Q2234522
132669,Kutiatodu,4028,KL,Kerala,101,IN,India,9.80000000,76.33333000,Q254885
132671,Kuttampuzha,4028,KL,Kerala,101,IN,India,10.15033000,76.73544000,Q2238993
132794,Lalam,4028,KL,Kerala,101,IN,India,9.71667000,76.70000000,Q1929695
132852,Mahē,4028,KL,Kerala,101,IN,India,11.70172000,75.53474000,Q277480
132866,Malappuram,4028,KL,Kerala,101,IN,India,11.00000000,76.16667000,Q1030918
132913,Manjeri,4028,KL,Kerala,101,IN,India,11.12018000,76.11996000,Q2568380
132915,Manjēshvar,4028,KL,Kerala,101,IN,India,12.71287000,74.88857000,Q720793
132920,Mannarakkat,4028,KL,Kerala,101,IN,India,10.99223000,76.46418000,Q2673456
132933,Marayur,4028,KL,Kerala,101,IN,India,10.27641000,77.16205000,Q2554778
132942,Mattanur,4028,KL,Kerala,101,IN,India,11.93018000,75.57152000,Q2475713
133092,Mavelikara,4028,KL,Kerala,101,IN,India,9.25929000,76.55642000,Q1155053
132950,Mavoor,4028,KL,Kerala,101,IN,India,11.26667000,75.91667000,Q2475602
133023,Muluppilagadu,4028,KL,Kerala,101,IN,India,11.79788000,75.45111000,Q2568413
133034,Munnar,4028,KL,Kerala,101,IN,India,10.08818000,77.06239000,Q1025124
133103,Muvattupula,4028,KL,Kerala,101,IN,India,9.98493000,76.57728000,Q2544352
133050,Muvattupuzha,4028,KL,Kerala,101,IN,India,9.97985000,76.57381000,Q2341743
133253,Nadapuram,4028,KL,Kerala,101,IN,India,11.68465000,75.65493000,Q2725552
133107,Naduvannur,4028,KL,Kerala,101,IN,India,11.48772000,75.77511000,Q219039
133198,Nedumangad,4028,KL,Kerala,101,IN,India,8.60267000,77.00139000,Q932690
133211,Neyyattinkara,4028,KL,Kerala,101,IN,India,8.39854000,77.08586000,Q2569280
133287,Nilēshwar,4028,KL,Kerala,101,IN,India,12.25953000,75.13520000,Q2558245
133306,Ottappalam,4028,KL,Kerala,101,IN,India,10.77350000,76.37758000,Q2568304
133321,Palackattumala,4028,KL,Kerala,101,IN,India,9.74356000,76.62940000,Q7126341
133322,"Palakkad district",4028,KL,Kerala,101,IN,India,10.77500000,76.65100000,Q1535742
133528,Palghat,4028,KL,Kerala,101,IN,India,10.77319000,76.65366000,Q1006240
